label,country,state,county,Event Start Date,Site.Ownership,Site.Access,Site.Classification,Site.Use,Survey.Class,Survey.Season,ANPA,CORA,COTO,COTOi,COTOp,COTOv,EPFU,LABO,LANO,MYAU,MYCA,MYCI,MYEV,MYGR,MYLU,MYSE,MYSO,MYSP,MYVE,PESU,TABR,UNKN,Total.Live,Total.Dead,Total.Bat.Count,vulnerable_c,vulnerable_p,Total.Species,h.density50,type,Event Type,Public,Number Affected,Event End Date,Species,release_date,status_season
Pd not detected,USA,FL,Madison,1/31/19,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2018-19,0,0,0,0,0,0,3,0,0,1753,0,0,0,0,0,0,0,0,0,32,142,0,1930,0,1930,32,1,4,12.61424446,manmade,,,,,,,
Pd not detected,USA,FL,Citrus,2/1/19,Public,Open-all year,Cave-recreational,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,0,34,0,34,32,1,2,74.65706635,cave,,,,,,,
Pd not detected,USA,FL,Jackson,2/6/19,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,4301,0,0,0,0,0,0,0,0,0,82,0,0,4383,0,4383,82,1,2,16.91753197,cave,,,,,,,
Pd not detected,USA,FL,Jackson,2/6/19,Public,Open-seasonal/restricted,Cave-show,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,10,1,1,16.27130318,cave,,,,,,,
Pd not detected,USA,FL,Jackson,2/7/19,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,26,0,26,2,1,2,14.85952091,cave,,,,,,,
Pd not detected,USA,FL,Alachua,2/12/19,Private,Gated-all year,Cave-recreational,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,16,16,1,1,44.52249908,cave,,,,,,,
Pd not detected,USA,FL,Jackson,2/13/19,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,1,15.31923676,manmade,,,,,,,
Pd not detected,USA,FL,Madison,1/20/20,Public,Open-all year,Bridge,Hibernaculum,Active,2019-20,0,0,0,0,0,0,2,0,0,670,0,0,0,0,0,0,0,0,0,24,260,0,956,0,956,24,1,4,12.61424446,,,,,,,,
Pd not detected,USA,FL,Alachua,1/24/20,Private,Gated-all year,Cave-recreational,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,45.36699295,cave,,,,,,,
Pd not detected,USA,FL,Citrus,1/27/20,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,7,0,0,208,0,208,7,1,2,76.07106018,cave,,,,,,,
Pd not detected,USA,FL,Jackson,2/7/20,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,16,16,1,1,16.27130318,cave,,,,,,,
Pd not detected,USA,FL,Jackson,2/7/20,Public,Gated-all year,Cave-show,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,17,0,17,10,1,2,16.27130318,cave,,,,,,,
Pd not detected,USA,FL,Jackson,2/20/20,Private,Gated-all year,Cave-recreational,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,1,14.52354431,cave,,,,,,,
Pd not detected,USA,FL,Walton,2/21/20,Public,Open-all year,Bridge,Hibernaculum,Active,2019-20,0,0,0,0,0,0,3,0,0,524,0,0,0,0,0,0,0,0,0,0,802,0,1329,0,1329,0,0,3,24.83134651,,,,,,,,
Equiv,USA,GA,Bleckley,2/8/18,Public,Gated-seasonal,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,9,1,1,39.03335953,cave,,,,,,,
Pd not detected,USA,GA,Grady,11/5/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,3005,0,0,0,0,0,0,0,0,0,50,0,0,3050,5,3055,50,1,2,15.73294353,cave,,,,,,,
Pd not detected,USA,GA,Randolph,2/24/17,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,234,0,234,234,1,1,6.968579292,cave,,,,,,,
Pd not detected,USA,GA,Gordon,3/10/17,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,10,1,1,54.18973541,cave,,,,,,,
Pd not detected,USA,GA,Grady,2/24/18,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,92,0,0,392,0,392,92,1,2,15.73294353,cave,,,,,,,
Pd not detected,USA,GA,Randolph,2/26/18,Private,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,88,0,88,88,1,1,6.968579292,cave,,,,,,,
Pd not detected,USA,GA,Carroll,2/11/19,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116,0,0,117,0,117,116,1,2,64.72027588,manmade,,,,,,,
Pd not detected,USA,GA,Grady,2/16/19,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,122,0,0,1222,0,1222,122,1,2,15.73294353,cave,,,,,,,
Pd not detected,USA,GA,Walton,2/26/19,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,27,27,1,1,93.01068878,manmade,,,,,,,
Pd not detected,USA,GA,Bleckley,3/7/19,Public,Gated-seasonal,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,5,1,1,39.03335953,cave,,,,,,,
Pd not detected,USA,GA,Tift,1/23/20,Private,Open-all year,Tunnel/culvert,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,0,1,18.41989899,manmade,,,,,,,
Pd not detected,USA,GA,Randolph,2/18/20,Private,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,366,0,366,366,1,1,6.968579292,cave,,,,,,,
Pd not detected,USA,GA,Bleckley,2/19/20,Public,Gated-seasonal,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,5,1,1,39.03335953,cave,,,,,,,
Pd not detected,USA,GA,Newton,3/3/20,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,34,34,1,1,93.01068878,manmade,,,,,,,
Pd not detected,USA,GA,Grady,3/14/20,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,31,0,0,201,0,201,31,1,2,15.73294353,cave,,,,,,,
Pd present,USA,GA,Catoosa,3/7/17,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,17,0,17,16,1,2,96.32886505,cave,,,,,,,
Pd present,USA,GA,Habersham,3/29/17,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,1,1,31.80098534,cave,,,,,,,
Pd present,USA,GA,Monroe,2/10/20,Private,Open-all year,Tunnel/culvert,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0,78,0,78,77,1,2,52.60726929,manmade,,,,,,,
Pd present,USA,GA,Clarke,2/21/20,Private,Open-all year,Tunnel/culvert,Hibernaculum,Active,2019-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,33,0,33,32,1,2,51.86732101,manmade,,,,,,,
Pd present,USA,GA,Carroll,2/24/20,Private,Open-all year,Tunnel/culvert,Hibernaculum,Active,2019-20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,131,0,0,134,0,134,132,2,3,64.72027588,manmade,,,,,,,
Pd present,USA,GA,Carroll,2/24/20,Private,Open-all year,Tunnel/culvert,Hibernaculum,Active,2019-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49,0,49,49,1,1,52.49523544,manmade,,,,,,,
Suspect,USA,GA,Catoosa,3/7/17,Private,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,7,1,1,96.555336,cave,,,,,,,
Suspect,USA,GA,Union,3/14/17,Public,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,4,1,1,18.31136131,cave,,,,,,,
Confirmed - Pos,USA,IA,Des Moines,2/26/15,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,11.30985355,cave,,,,,,,
Confirmed - Pos,USA,IA,Des Moines,2/26/15,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,11,0,0,0,7,0,0,41,0,41,27,3,4,11.30985355,cave,,,,,,,
Confirmed - Pos,USA,IA,Jackson,2/16/16,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,8,0,0,11,0,11,9,2,3,15.54372883,cave,,,,,,,
Confirmed - Pos,USA,IA,Clayton,2/21/16,Private,Open-seasonal/restricted,Cave-show,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,118,112,12,124,6,1,1,6.134651184,cave,,,,,,,
Equiv,USA,IA,JACKSON,2/27/14,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2013-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,15.62480259,cave,,,,,,,
Neg,USA,IA,JASPER,3/4/14,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2013-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,17.59735107,manmade,,,,,,,
Pd not detected,USA,IA,DES MOINES,2/26/14,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2013-14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,33,0,33,2,1,3,11.06740856,cave,,,,,,,
Pd not detected,USA,IA,JACKSON,2/27/14,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2013-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,15.54372883,cave,,,,,,,
Pd not detected,USA,IA,JASPER,3/4/14,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2013-14,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,93,0,0,1,17.59735107,manmade,,,,,,,
Pd not detected,USA,IA,Jackson,2/16/15,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,11,0,11,11,2,2,15.54372883,cave,,,,,,,
Pd not detected,USA,IA,Jackson,2/16/15,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2014-15,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,143,0,143,8,2,3,15.62480259,cave,,,,,,,
Pd not detected,USA,IA,Jasper,3/12/15,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2014-15,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,115,2,117,5,2,3,17.59735107,manmade,,,,,,,
Pd present,USA,IA,Jasper,2/23/16,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2015-16,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,134,0,134,6,1,2,17.59735107,manmade,,,,,,,
Suspect,USA,IA,Jackson,2/16/16,Public,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,,0,0,0,15.62480259,cave,,,,,,,
Neg,USA,ID,Bingham,1/30/18,redacted,Gated-seasonal,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,374,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,396,20,416,0,0,2,17.01019287,cave,,,,,,,
Pd not detected,USA,ID,Bingham,2/17/15,redacted,Open-all year,NR,Hibernaculum,Active,2014-15,0,0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92,0,92,0,0,2,0.707473874,,,,,,,,
Pd not detected,USA,ID,Bingham,2/17/15,redacted,Open-all year,NR,Hibernaculum,Active,2014-15,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,320,0,0,1,0.877005577,,,,,,,,
Pd not detected,USA,ID,Bingham,2/19/15,redacted,Open-all year,NR,Hibernaculum,Active,2014-15,0,0,1932,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1957,0,1957,0,0,2,1.281495094,,,,,,,,
Pd not detected,USA,ID,Bonner,2/8/17,redacted,Gated-all year,Mine-inactive,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4.047852516,mine,,,,,,,
Pd not detected,USA,ID,Power,3/22/17,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,1579,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1585,0,1585,0,0,2,1.281495094,cave,,,,,,,
Pd not detected,USA,ID,Lincoln,3/27/17,redacted,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2016-17,0,0,142,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,148,0,148,0,0,2,2.846820354,cave,,,,,,,
Pd not detected,USA,ID,Lincoln,3/28/17,redacted,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2016-17,0,0,371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372,0,372,0,0,2,4.521932125,cave,,,,,,,
Pd not detected,USA,ID,Clark,2/13/18,redacted,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,65,0,0,0,0,69,0,69,0,0,3,3.175594807,cave,,,,,,,
Pd not detected,USA,ID,Gooding,2/14/18,redacted,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,146,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,151,0,151,0,0,2,3.000366688,cave,,,,,,,
Pd not detected,USA,ID,Bingham,2/20/18,redacted,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,67,0,0,1,0.707473874,cave,,,,,,,
Pd not detected,USA,ID,Caribou,3/1/18,redacted,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,48,0,48,0,0,3,1.476907253,cave,,,,,,,
Pd not detected,USA,ID,Bear Lake,2/26/19,redacted,Gated-all year,Cave-show,Hibernaculum,Active,2018-19,0,0,12,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,17,0,17,2,1,4,5.183472633,cave,,,,,,,
Pd not detected,USA,ID,Clearwater,2/26/20,redacted,Gated-all year,Tunnel/culvert,Hibernaculum,Active,2019-20,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,104,0,0,1,2.242608309,manmade,,,,,,,
Confirmed - Pos,USA,IL,Union,2/4/15,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,221,32,19,0,0,69,0,0,347,2,349,341,4,5,25.44356537,cave,,,,,,,
Confirmed - Pos,USA,IL,Saline,2/5/15,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,1,0,0,689,0,0,0,0,128,89,5,0,0,375,0,0,1287,0,1287,597,4,6,6.770700455,cave,,,,,,,
Confirmed - Pos,USA,IL,Johnson,2/6/15,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2014-15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,82,0,0,93,0,93,91,3,5,19.89980507,cave,,,,,,,
Confirmed - Pos,USA,IL,Jackson,2/6/15,Private,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,2,1,0,0,4,0,0,16,0,16,11,4,5,23.92154884,cave,,,,,,,
Confirmed - Pos,USA,IL,Pike,2/16/15,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,63,0,1,81,2,83,81,2,3,15.2097311,cave,,,,,,,
Confirmed - Pos,USA,IL,Pike,2/17/15,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,100,0,0,108,3,111,111,2,2,6.347743511,cave,,,,,,,
Confirmed - Pos,USA,IL,Adams,2/18/15,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,56,0,0,81,3,84,84,3,3,14.26196194,cave,,,,,,,
Confirmed - Pos,USA,IL,Carroll,2/25/15,Private,Open-seasonal/restricted,Cave-recreational,Hibernaculum,Active,2014-15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,31,6,0,16,0,87,0,0,143,0,143,124,3,5,13.42984295,cave,,,,,,,
Confirmed - Pos,USA,IL,Alexander,4/7/15,Public,Gated-all year,Mine-inactive,Hibernaculum,Active,2014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,3,25,0,25,22,2,2,20.98841286,mine,,,,,,,
Confirmed - Pos,USA,IL,Madison,2/2/16,NR,Open-seasonal/restricted,Mine-inactive,Hibernaculum,Active,2015-16,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,35,0,35,6,2,4,205.3755341,mine,,,,,,,
Confirmed - Pos,USA,IL,Jo Daviess,2/17/16,Private,Gated-all year,Mine-inactive,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,9,0,16,0,3,82,0,82,70,2,3,17.02034378,mine,,,,,,,
Confirmed - Pos,USA,IL,Jo Daviess,2/17/16,Public,Gated-all year,Tunnel/culvert,Hibernaculum,Active,2015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,3,0,1,20,0,20,18,3,4,17.74411964,manmade,,,,,,,
Confirmed - Pos,USA,KS,Cherokee,2/14/18,Public,Gated-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,2,20,20,1,1,32.82731247,cave,,,,,,,
Confirmed - Pos,USA,KS,Barber,3/1/18,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,39,4,43,18,1,3,1.730082154,cave,,,,,,,
Confirmed - Pos,USA,KS,Barber,3/22/18,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,2,1.419297218,cave,,,,,,,
Confirmed - Pos,USA,KS,Kiowa,4/12/18,Private,Open-all year,Bldg/bunker,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4107,0,0,0,4100,7,4107,0,0,1,1.614055991,,,,,,,,
Confirmed - Pos,USA,KS,Comanmadeche,4/12/18,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,11,0,0,135,0,135,11,1,2,0.321524709,cave,,,,,,,
Equiv,USA,KS,Comanmadeche,3/1/18,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,65,0,0,1653,2,1655,65,1,3,1.675629973,cave,,,,,,,
Equiv,USA,KS,Barber,2/21/19,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2018-19,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,63,0,63,3,1,3,0.994991958,cave,,,,,,,
Neg,USA,KS,Comanmadeche,3/1/18,Private,Open-all year,Cave-undeveloped,Hibernaculum,Active,2017-18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,6,0,0,856,1,857,6,1,3,0.319776505,cave,,,,,,,
Pd not detected,USA,KS,COmanmadeCHE,1/19/14,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2013-14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,7,0,0,1008,0,1008,7,1,3,0.323159963,cave,,,,,,,
Pd not detected,USA,KS,COmanmadeCHE,1/19/14,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2013-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,7,0,0,1407,0,1407,7,1,3,0.319776505,cave,,,,,,,
Pd not detected,USA,KS,COmanmadeCHE,1/20/14,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2013-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,25,0,0,1036,0,1036,25,1,2,0.320550352,cave,,,,,,,
Pd not detected,USA,KS,BARBER,2/23/14,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2013-14,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,82,0,82,12,1,3,1.717640281,cave,,,,,,,
Pd not detected,USA,KS,BARBER,2/23/14,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2013-14,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,0,0,154,0,154,15,1,3,1.71160841,cave,,,,,,,
Pd not detected,USA,KS,Barber,12/20/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,61,0,0,364,0,364,61,1,3,1.71160841,cave,,,,,,,
Pd not detected,USA,KS,Comanmadeche,12/20/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,75,0,0,1510,0,1510,75,1,3,0.326899409,cave,,,,,,,
Pd not detected,USA,KS,Barber,12/20/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,49,0,49,0,0,2,0.994991958,cave,,,,,,,
Pd not detected,USA,KS,Barber,12/20/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,25,2,1,2,0.533130646,cave,,,,,,,
Pd not detected,USA,KS,Comanmadeche,12/21/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,693,10,0,0,707,1,708,10,1,4,0.323159963,cave,,,,,,,
Pd not detected,USA,KS,Comanmadeche,12/21/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,1,0,0,562,0,562,1,1,3,0.320934445,cave,,,,,,,
Pd not detected,USA,KS,Comanmadeche,12/21/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,13,0,0,1426,0,1426,13,1,2,0.319776505,cave,,,,,,,
Pd not detected,USA,KS,Comanmadeche,12/21/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,50,0,0,1526,0,1526,50,1,3,0.323159963,cave,,,,,,,
Pd not detected,USA,KS,Barber,12/22/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,41,0,41,2,1,3,1.719348192,cave,,,,,,,
Pd not detected,USA,KS,Barber,12/22/16,Private,Open-seasonal/restricted,Cave-undeveloped,Hibernaculum,Active,2016-17,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,66,0,66,27,1,3,1.730082154,cave,,,,,,,
Pd not detected,USA,KS,Crawford,2/18/18,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,21,0,21,20,1,2,21.34272003,manmade,,,,,,,
Pd not detected,USA,KS,Crawford,2/10/19,Public,Open-all year,Tunnel/culvert,Hibernaculum,Active,2018-19,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,25,0,0,28,0,28,25,1,3,21.00932312,manmade,,,,,,,
